ID1,EstimationDate,id,EstimationRunStepId,NetworkNodeId,name
43751,2021-02-28 07:10:00.000,6964052,9033,7346,103033775/1
43752,2021-02-28 07:10:00.000,6963883,9033,8002,103033775/2
43753,2021-02-28 07:10:00.000,6964034,9033,6454,103081820/1
43754,2021-02-28 07:10:00.000,6963734,9033,6303,103081820/2
43755,2021-02-28 07:10:00.000,6963866,9033,6773,103201817/1
43756,2021-02-28 07:10:00.000,6963720,9033,8998,103201817/2
43757,2021-02-28 07:10:00.000,6963839,9033,7271,103211058/2
43758,2021-02-28 07:10:00.000,6963820,9033,6327,103266619/1
43759,2021-02-28 07:10:00.000,6963786,9033,9073,103266619/2
43760,2021-02-28 07:10:00.000,6963690,9033,7077,103391736/1
43761,2021-02-28 07:10:00.000,6963687,9033,7880,103391737/1
43762,2021-02-28 07:10:00.000,6963821,9033,8612,103391737/2
43763,2021-02-28 07:10:00.000,6964033,9033,8774,103391738/1
43764,2021-02-28 07:10:00.000,6963895,9033,6736,103391738/2
43765,2021-02-28 07:10:00.000,6963906,9033,8882,103391739/1
43766,2021-02-28 07:10:00.000,6963805,9033,8986,103391867/1
43767,2021-02-28 07:10:00.000,6963723,9033,6646,103391867/2
43768,2021-02-28 07:10:00.000,6963768,9033,7987,103405047/1
43769,2021-02-28 07:10:00.000,6963750,9033,7227,103405047/2
43770,2021-02-28 07:10:00.000,6963951,9033,7653,103405049/1
43771,2021-02-28 07:10:00.000,6963928,9033,7510,103405049/2
43772,2021-02-28 07:10:00.000,6963865,9033,8967,103405051/1
43773,2021-02-28 07:10:00.000,6963947,9033,7166,103405051/2
43774,2021-02-28 07:10:00.000,6963662,9033,8946,103405052/1
43775,2021-02-28 07:10:00.000,6963701,9033,8792,103405059/1
43776,2021-02-28 07:10:00.000,6964003,9033,9080,103405059/2
43777,2021-02-28 07:10:00.000,6963693,9033,7677,103533616/1
43778,2021-02-28 07:10:00.000,6963844,9033,7396,103533616/2
43779,2021-02-28 07:10:00.000,6963717,9033,8100,103533619/1
43780,2021-02-28 07:10:00.000,6963719,9033,8040,103533619/2
43781,2021-02-28 07:10:00.000,6963967,9033,7480,103533628/1
43782,2021-02-28 07:10:00.000,6963729,9033,7598,103533628/2
43783,2021-02-28 07:10:00.000,6964011,9033,6811,103533629/1
43784,2021-02-28 07:10:00.000,6963679,9033,6861,103533630/1
43785,2021-02-28 07:10:00.000,6963963,9033,6362,103533630/2
43786,2021-02-28 07:10:00.000,6963709,9033,6233,103533633/1
43787,2021-02-28 07:10:00.000,6963849,9033,8350,103533633/2
43788,2021-02-28 07:10:00.000,6963743,9033,7438,103533635/1
43789,2021-02-28 07:10:00.000,6963932,9033,7344,103533635/2
43790,2021-02-28 07:10:00.000,6964007,9033,8622,103533641/1
43791,2021-02-28 07:10:00.000,6963957,9033,7578,103533641/2
43792,2021-02-28 07:10:00.000,6963812,9033,6843,103533642/1
43793,2021-02-28 07:10:00.000,6963981,9033,9086,103533642/2
43794,2021-02-28 07:10:00.000,6963858,9033,8786,103533646/1
43795,2021-02-28 07:10:00.000,6964018,9033,6378,103533689/1
43796,2021-02-28 07:10:00.000,6963825,9033,6877,103533689/2
43797,2021-02-28 07:10:00.000,6963744,9033,8684,103533692/1
43798,2021-02-28 07:10:00.000,6963989,9033,9003,103533697/1
43799,2021-02-28 07:10:00.000,6963801,9033,7312,103533697/2
43800,2021-02-28 07:10:00.000,6963800,9033,8762,103533698/1
43801,2021-02-28 07:10:00.000,6963736,9033,6787,103533698/2
43802,2021-02-28 07:10:00.000,6964004,9033,8662,103533701/1
43803,2021-02-28 07:10:00.000,6963660,9033,8095,103533701/2
43804,2021-02-28 07:10:00.000,6963794,9033,7314,103533727/1
43805,2021-02-28 07:10:00.000,6963695,9033,8243,103533727/2
43806,2021-02-28 07:10:00.000,6963818,9033,8021,103533728/1
43807,2021-02-28 07:10:00.000,6963851,9033,8028,103533728/2
43808,2021-02-28 07:10:00.000,6964002,9033,7682,103653414/1
43809,2021-02-28 07:10:00.000,6963789,9033,7830,103653414/2
43810,2021-02-28 07:10:00.000,6964063,9033,8675,103653415/1
43811,2021-02-28 07:10:00.000,6963868,9033,7462,103653415/2
43812,2021-02-28 07:10:00.000,6963904,9033,8835,103653416/1
43813,2021-02-28 07:10:00.000,6963742,9033,8294,103653416/2
43814,2021-02-28 07:10:00.000,6963997,9033,8223,103653417/1
43815,2021-02-28 07:10:00.000,6963880,9033,6866,103653417/2
43816,2021-02-28 07:10:00.000,6963998,9033,7955,103653418/1
43817,2021-02-28 07:10:00.000,6963706,9033,7779,103653418/2
43818,2021-02-28 07:10:00.000,6963787,9033,6429,103653529/1
43819,2021-02-28 07:10:00.000,6963826,9033,7016,103653529/2
43820,2021-02-28 07:10:00.000,6963796,9033,7083,103653530/1
43821,2021-02-28 07:10:00.000,6963919,9033,7850,103653530/2
43822,2021-02-28 07:10:00.000,6963973,9033,8940,103670098/2
43823,2021-02-28 07:10:00.000,6963843,9033,6888,103687004/1
43824,2021-02-28 07:10:00.000,6963795,9033,8413,103687004/2
43825,2021-02-28 07:10:00.000,6963916,9033,7194,103760344/1
43826,2021-02-28 07:10:00.000,6963864,9033,7422,103760344/2
43827,2021-02-28 07:10:00.000,6963779,9033,7581,103760346/1
43828,2021-02-28 07:10:00.000,6963891,9033,6704,103760346/2
43829,2021-02-28 07:10:00.000,6963731,9033,8473,103760348/1
43830,2021-02-28 07:10:00.000,6963715,9033,8729,103760348/2
43831,2021-02-28 07:10:00.000,6963882,9033,7299,103811414/1
43832,2021-02-28 07:10:00.000,6963689,9033,8041,103811418/1
43833,2021-02-28 07:10:00.000,6963838,9033,8885,103902854/1
43834,2021-02-28 07:10:00.000,6963806,9033,9001,103902854/2
43835,2021-02-28 07:10:00.000,6963863,9033,7629,103903079/1
43836,2021-02-28 07:10:00.000,6963950,9033,7275,103903079/2
43837,2021-02-28 07:10:00.000,6963780,9033,7059,103903080/1
43838,2021-02-28 07:10:00.000,6964036,9033,6247,103911728/1
43839,2021-02-28 07:10:00.000,6963710,9033,6698,103911728/2
43840,2021-02-28 07:10:00.000,6963772,9033,6364,103911729/1
43841,2021-02-28 07:10:00.000,6963683,9033,7745,103911729/2
43842,2021-02-28 07:10:00.000,6963855,9033,6854,103911730/1
43843,2021-02-28 07:10:00.000,6964017,9033,8814,103911731/1
43844,2021-02-28 07:10:00.000,6963824,9033,8538,103911732/1
43845,2021-02-28 07:10:00.000,6963954,9033,7368,103911732/2
43846,2021-02-28 07:10:00.000,6963853,9033,7967,103913878/1
43847,2021-02-28 07:10:00.000,6963714,9033,9012,103913878/2
43848,2021-02-28 07:10:00.000,6963899,9033,8269,103913879/1
43849,2021-02-28 07:10:00.000,6963907,9033,6320,103913880/1
43850,2021-02-28 07:10:00.000,6964024,9033,6330,103913880/2
43851,2021-02-28 07:10:00.000,6963996,9033,8793,103913881/1
43852,2021-02-28 07:10:00.000,6963977,9033,7876,103913883/1
43853,2021-02-28 07:10:00.000,6963992,9033,8448,103913883/2
43854,2021-02-28 07:10:00.000,6963674,9033,7998,103983899/1
43855,2021-02-28 07:10:00.000,6963938,9033,8703,104001493/1
43856,2021-02-28 07:10:00.000,6963700,9033,8373,104001493/2
43857,2021-02-28 07:10:00.000,6963857,9033,6822,104028191/1
43858,2021-02-28 07:10:00.000,6963845,9033,7652,104028191/2
43859,2021-02-28 07:10:00.000,6964049,9033,9030,104075506/1
43860,2021-02-28 07:10:00.000,6963848,9033,6288,104075506/2
43861,2021-02-28 07:10:00.000,6963982,9033,6733,104075507/1
43862,2021-02-28 07:10:00.000,6963711,9033,8838,104075507/2
43863,2021-02-28 07:10:00.000,6964013,9033,8131,104075508/1
43864,2021-02-28 07:10:00.000,6963937,9033,8247,104075508/2
43865,2021-02-28 07:10:00.000,6964008,9033,7038,104075509/1
43866,2021-02-28 07:10:00.000,6963738,9033,9010,104075510/1
43867,2021-02-28 07:10:00.000,6963860,9033,6640,104075510/2
43868,2021-02-28 07:10:00.000,6963917,9033,7257,104100129/1
43869,2021-02-28 07:10:00.000,6964066,9033,7508,104100129/2
43870,2021-02-28 07:10:00.000,6963934,9033,7954,104100130/1
43871,2021-02-28 07:10:00.000,6963867,9033,7564,104100131/1
43872,2021-02-28 07:10:00.000,6963803,9033,7921,104100131/2
43873,2021-02-28 07:10:00.000,6963953,9033,8480,104100134/1
43874,2021-02-28 07:10:00.000,6964047,9033,7877,104100134/2
43875,2021-02-28 07:10:00.000,6963922,9033,6251,104100142/1
43876,2021-02-28 07:10:00.000,6963976,9033,8615,104100142/2
43877,2021-02-28 07:10:00.000,6963725,9033,7320,104101216/1
43878,2021-02-28 07:10:00.000,6963718,9033,8898,104101216/2
43879,2021-02-28 07:10:00.000,6963841,9033,6521,104110652/1
43880,2021-02-28 07:10:00.000,6963972,9033,8029,104110652/2
43881,2021-02-28 07:10:00.000,6963765,9033,7923,104110997/1
43882,2021-02-28 07:10:00.000,6963948,9033,8201,104110997/2
43883,2021-02-28 07:10:00.000,6963774,9033,8864,104111000/1
43884,2021-02-28 07:10:00.000,6964010,9033,8677,104111000/2
43885,2021-02-28 07:10:00.000,6963940,9033,7953,104172578/1
43886,2021-02-28 07:10:00.000,6964050,9033,8468,104172578/2
43887,2021-02-28 07:10:00.000,6963819,9033,7596,104172581/1
43888,2021-02-28 07:10:00.000,6963775,9033,7886,104172581/2
43889,2021-02-28 07:10:00.000,6963676,9033,7618,104172584/1
43890,2021-02-28 07:10:00.000,6963703,9033,7534,104172584/2
43891,2021-02-28 07:10:00.000,6963930,9033,7365,104172587/1
43892,2021-02-28 07:10:00.000,6963991,9033,7255,104172587/2
43893,2021-02-28 07:10:00.000,6963988,9033,8756,104172592/1
43894,2021-02-28 07:10:00.000,6964071,9033,8245,104172594/1
43895,2021-02-28 07:10:00.000,6963876,9033,6643,104172594/2
43896,2021-02-28 07:10:00.000,6964054,9033,8787,104218303/1
43897,2021-02-28 07:10:00.000,6963651,9033,7484,104226973/1
43898,2021-02-28 07:10:00.000,6963770,9033,6777,104226973/2
43899,2021-02-28 07:10:00.000,6963912,9033,7759,104293363/1
43900,2021-02-28 07:10:00.000,6964026,9033,6886,104293363/2
43901,2021-02-28 07:10:00.000,6963887,9033,6838,104605818/1
43902,2021-02-28 07:10:00.000,6964053,9033,8649,104605818/2
43903,2021-02-28 07:10:00.000,6963739,9033,8680,104605819/1
43904,2021-02-28 07:10:00.000,6964061,9033,7366,104605819/2
43905,2021-02-28 07:10:00.000,6963708,9033,7781,104605824/1
43906,2021-02-28 07:10:00.000,6963835,9033,6275,104605824/2
43907,2021-02-28 07:10:00.000,6963654,9033,8971,104605825/1
43908,2021-02-28 07:10:00.000,6964023,9033,7965,104605826/1
43909,2021-02-28 07:10:00.000,6963816,9033,7693,104605826/2
43910,2021-02-28 07:10:00.000,6963669,9033,6756,104627618/1
43911,2021-02-28 07:10:00.000,6963713,9033,8803,104627618/2
43912,2021-02-28 07:10:00.000,6963756,9033,8804,104627619/1
43913,2021-02-28 07:10:00.000,6963925,9033,7164,104627619/2
43914,2021-02-28 07:10:00.000,6963964,9033,7188,104627620/1
43915,2021-02-28 07:10:00.000,6963656,9033,8911,104627621/1
43916,2021-02-28 07:10:00.000,6963968,9033,9091,104627622/1
43917,2021-02-28 07:10:00.000,6963859,9033,8749,104627622/2
43918,2021-02-28 07:10:00.000,6963879,9033,7120,104627624/1
43919,2021-02-28 07:10:00.000,6963788,9033,7784,104627624/2
43920,2021-02-28 07:10:00.000,6963782,9033,7554,104924416/1
43921,2021-02-28 07:10:00.000,6963727,9033,8597,104924416/2
43922,2021-02-28 07:10:00.000,6963745,9033,8461,104924417/1
43923,2021-02-28 07:10:00.000,6963832,9033,8845,104924417/2
43924,2021-02-28 07:10:00.000,6963942,9033,7530,105096378/1
43925,2021-02-28 07:10:00.000,6963966,9033,6482,105096378/2
43926,2021-02-28 07:10:00.000,6963960,9033,8111,105117400/1
43927,2021-02-28 07:10:00.000,6963721,9033,8329,105117401/1
43928,2021-02-28 07:10:00.000,6963918,9033,6757,105117401/2
43929,2021-02-28 07:10:00.000,6963746,9033,6446,105117403/1
43930,2021-02-28 07:10:00.000,6963905,9033,9046,105117403/2
43931,2021-02-28 07:10:00.000,6963961,9033,7473,105117404/1
43932,2021-02-28 07:10:00.000,6963726,9033,7543,105117404/2
43933,2021-02-28 07:10:00.000,6964041,9033,7751,105117406/1
43934,2021-02-28 07:10:00.000,6963822,9033,6653,105117406/2
43935,2021-02-28 07:10:00.000,6963737,9033,6654,105184278/1
43936,2021-02-28 07:10:00.000,6963777,9033,6961,105184278/2
43937,2021-02-28 07:10:00.000,6963955,9033,6632,105184316/1
43938,2021-02-28 07:10:00.000,6963969,9033,6250,105184316/2
43939,2021-02-28 07:10:00.000,6963733,9033,7800,105184327/1
43940,2021-02-28 07:10:00.000,6963696,9033,8550,105184327/2
43941,2021-02-28 07:10:00.000,6963671,9033,6577,105184427/1
43942,2021-02-28 07:10:00.000,6963979,9033,8482,105184427/2
43943,2021-02-28 07:10:00.000,6964043,9033,6428,105602581/1
43944,2021-02-28 07:10:00.000,6963769,9033,8471,105602582/1
43945,2021-02-28 07:10:00.000,6963704,9033,8463,105602582/2
43946,2021-02-28 07:10:00.000,6963980,9033,6806,105602583/1
43947,2021-02-28 07:10:00.000,6964020,9033,7842,105602584/1
43948,2021-02-28 07:10:00.000,6963730,9033,8089,105602584/2
43949,2021-02-28 07:10:00.000,6963915,9033,6845,105604930/1
43950,2021-02-28 07:10:00.000,6963771,9033,7017,105605181/1
43951,2021-02-28 07:10:00.000,6963911,9033,8663,105683566/1
43952,2021-02-28 07:10:00.000,6964021,9033,8949,105683568/1
43953,2021-02-28 07:10:00.000,6963936,9033,7450,105683568/2
43954,2021-02-28 07:10:00.000,6963716,9033,6802,105789687/1
43955,2021-02-28 07:10:00.000,6963809,9033,6384,105789687/2
43956,2021-02-28 07:10:00.000,6964025,9033,7352,105789689/1
43957,2021-02-28 07:10:00.000,6963987,9033,6481,105789691/1
43958,2021-02-28 07:10:00.000,6963958,9033,6239,105789691/2
43959,2021-02-28 07:10:00.000,6964065,9033,7433,105789695/1
43960,2021-02-28 07:10:00.000,6963908,9033,7603,105789695/2
43961,2021-02-28 07:10:00.000,6963900,9033,8568,105789696/1
43962,2021-02-28 07:10:00.000,6963685,9033,7388,105789696/2
43963,2021-02-28 07:10:00.000,6963970,9033,7050,105789697/1
43964,2021-02-28 07:10:00.000,6963884,9033,7900,105809167/1
43965,2021-02-28 07:10:00.000,6963792,9033,6293,105809167/2
43966,2021-02-28 07:10:00.000,6963648,9033,6906,105809168/1
43967,2021-02-28 07:10:00.000,6963993,9033,6894,105839395/1
43968,2021-02-28 07:10:00.000,6963897,9033,7127,105839395/2
43969,2021-02-28 07:10:00.000,6963927,9033,7478,105845370/1
43970,2021-02-28 07:10:00.000,6963664,9033,8136,105845370/2
43971,2021-02-28 07:10:00.000,6963808,9033,7676,105899095/1
43972,2021-02-28 07:10:00.000,6963933,9033,6286,105899095/2
43973,2021-02-28 07:10:00.000,6963836,9033,8274,106005750/1
43974,2021-02-28 07:10:00.000,6964064,9033,8502,106005750/2
43975,2021-02-28 07:10:00.000,6963653,9033,8293,106005751/1
43976,2021-02-28 07:10:00.000,6963842,9033,6725,106005751/2
43977,2021-02-28 07:10:00.000,6963702,9033,6592,106005752/1
43978,2021-02-28 07:10:00.000,6963798,9033,6631,106005752/2
43979,2021-02-28 07:10:00.000,6964055,9033,6695,106005754/1
43980,2021-02-28 07:10:00.000,6964015,9033,6463,106005754/2
43981,2021-02-28 07:10:00.000,6963678,9033,6235,106005755/1
43982,2021-02-28 07:10:00.000,6963659,9033,8387,106007466/1
43983,2021-02-28 07:10:00.000,6963791,9033,6355,106007466/2
43984,2021-02-28 07:10:00.000,6963810,9033,6748,106007467/1
43985,2021-02-28 07:10:00.000,6963815,9033,7486,106007467/2
43986,2021-02-28 07:10:00.000,6963699,9033,8246,106007468/1
43987,2021-02-28 07:10:00.000,6963784,9033,8700,106007468/2
43988,2021-02-28 07:10:00.000,6963675,9033,7076,106007469/1
43989,2021-02-28 07:10:00.000,6963946,9033,8212,106007469/2
43990,2021-02-28 07:10:00.000,6963751,9033,6418,106007599/1
43991,2021-02-28 07:10:00.000,6964040,9033,7507,106007599/2
43992,2021-02-28 07:10:00.000,6963680,9033,7853,106007600/1
43993,2021-02-28 07:10:00.000,6963873,9033,8065,106007600/2
43994,2021-02-28 07:10:00.000,6964059,9033,8935,106007601/1
43995,2021-02-28 07:10:00.000,6963649,9033,8066,106007601/2
43996,2021-02-28 07:10:00.000,6963888,9033,7208,106047275/1
43997,2021-02-28 07:10:00.000,6963763,9033,8797,106047275/2
43998,2021-02-28 07:10:00.000,6963811,9033,6973,106063693/1
43999,2021-02-28 07:10:00.000,6963665,9033,6578,106063693/2
44000,2021-02-28 07:10:00.000,6963778,9033,7442,106063694/1
44001,2021-02-28 07:10:00.000,6963672,9033,8977,106063694/2
44002,2021-02-28 07:10:00.000,6963724,9033,8161,106425923/1
44003,2021-02-28 07:10:00.000,6964037,9033,7922,106425923/2
44004,2021-02-28 07:10:00.000,6963759,9033,6743,106425924/1
44005,2021-02-28 07:10:00.000,6963914,9033,7270,106425925/1
44006,2021-02-28 07:10:00.000,6963755,9033,8412,106425925/2
44007,2021-02-28 07:10:00.000,6963901,9033,8503,106425926/1
44008,2021-02-28 07:10:00.000,6963790,9033,6884,106425926/2
44009,2021-02-28 07:10:00.000,6963985,9033,8630,106425927/1
44010,2021-02-28 07:10:00.000,6963869,9033,8016,106425927/2
44011,2021-02-28 07:10:00.000,6964068,9033,8671,106425931/1
44012,2021-02-28 07:10:00.000,6963840,9033,7701,106425931/2
44013,2021-02-28 07:10:00.000,6963773,9033,6448,106628581/1
44014,2021-02-28 07:10:00.000,6963945,9033,6472,106628581/2
44015,2021-02-28 07:10:00.000,6963847,9033,6957,106628582/1
44016,2021-02-28 07:10:00.000,6963707,9033,8789,106628582/2
44017,2021-02-28 07:10:00.000,6963833,9033,7342,106663151/1
44018,2021-02-28 07:10:00.000,6963929,9033,7944,106663151/2
44019,2021-02-28 07:10:00.000,6963752,9033,6437,106709259/1
44020,2021-02-28 07:10:00.000,6963732,9033,7782,106709260/1
44021,2021-02-28 07:10:00.000,6964060,9033,8563,106709260/2
44022,2021-02-28 07:10:00.000,6963686,9033,7835,106709261/1
44023,2021-02-28 07:10:00.000,6963978,9033,7400,106709261/2
44024,2021-02-28 07:10:00.000,6963830,9033,7191,106709262/1
44025,2021-02-28 07:10:00.000,6963952,9033,7675,106709263/1
44026,2021-02-28 07:10:00.000,6963766,9033,7285,106709263/2
44027,2021-02-28 07:10:00.000,6963797,9033,7231,106709264/1
44028,2021-02-28 07:10:00.000,6964022,9033,8192,106709264/2
44029,2021-02-28 07:10:00.000,6963657,9033,9069,106710526/1
44030,2021-02-28 07:10:00.000,6964051,9033,6647,106710527/1
44031,2021-02-28 07:10:00.000,6963827,9033,7879,106710527/2
44032,2021-02-28 07:10:00.000,6963748,9033,6662,106710530/1
44033,2021-02-28 07:10:00.000,6964048,9033,8447,106710530/2
44034,2021-02-28 07:10:00.000,6963722,9033,8422,106710531/1
44035,2021-02-28 07:10:00.000,6963813,9033,8899,106710531/2
44036,2021-02-28 07:10:00.000,6964035,9033,6732,106710532/1
44037,2021-02-28 07:10:00.000,6963829,9033,7815,106710532/2
44038,2021-02-28 07:10:00.000,6963667,9033,8901,106710541/1
44039,2021-02-28 07:10:00.000,6963881,9033,8235,106710541/2
44040,2021-02-28 07:10:00.000,6964039,9033,6721,106710543/1
44041,2021-02-28 07:10:00.000,6963666,9033,7646,106710543/2
44042,2021-02-28 07:10:00.000,6963850,9033,8578,106710546/1
44043,2021-02-28 07:10:00.000,6963776,9033,7058,106710546/2
44044,2021-02-28 07:10:00.000,6963807,9033,6383,106710547/1
44045,2021-02-28 07:10:00.000,6963975,9033,7062,106710547/2
44046,2021-02-28 07:10:00.000,6964014,9033,8266,106710548/1
44047,2021-02-28 07:10:00.000,6964031,9033,7849,106710548/2
44048,2021-02-28 07:10:00.000,6963877,9033,6550,106710549/1
44049,2021-02-28 07:10:00.000,6964044,9033,7971,106710550/1
44050,2021-02-28 07:10:00.000,6964057,9033,8746,106710550/2
44051,2021-02-28 07:10:00.000,6963688,9033,8918,106812201/1
44052,2021-02-28 07:10:00.000,6963944,9033,8669,106812201/2
44053,2021-02-28 07:10:00.000,6963823,9033,8055,106812202/1
44054,2021-02-28 07:10:00.000,6963971,9033,8617,106812202/2
44055,2021-02-28 07:10:00.000,6964001,9033,8273,107092717/1
44056,2021-02-28 07:10:00.000,6963941,9033,8113,107092717/2
44057,2021-02-28 07:10:00.000,6964006,9033,9022,107120477/1
44058,2021-02-28 07:10:00.000,6964032,9033,7202,107159877/1
44059,2021-02-28 07:10:00.000,6963921,9033,8813,107159877/2
44060,2021-02-28 07:10:00.000,6963740,9033,7983,107159878/1
44061,2021-02-28 07:10:00.000,6963974,9033,6325,107159878/2
44062,2021-02-28 07:10:00.000,6964027,9033,7626,107159879/1
44063,2021-02-28 07:10:00.000,6964016,9033,6533,107159879/2
44064,2021-02-28 07:10:00.000,6963923,9033,7437,107159881/1
44065,2021-02-28 07:10:00.000,6963802,9033,8834,107159881/2
44066,2021-02-28 07:10:00.000,6963990,9033,7592,107159883/1
44067,2021-02-28 07:10:00.000,6963652,9033,6948,107159892/1
44068,2021-02-28 07:10:00.000,6963677,9033,6700,107159892/2
44069,2021-02-28 07:10:00.000,6963885,9033,7481,107214658/1
44070,2021-02-28 07:10:00.000,6963692,9033,8537,107214658/2
44071,2021-02-28 07:10:00.000,6963861,9033,6780,107256101/1
44072,2021-02-28 07:10:00.000,6963834,9033,8240,107256101/2
44073,2021-02-28 07:10:00.000,6963655,9033,8163,107296832/1
44074,2021-02-28 07:10:00.000,6963682,9033,9038,107296832/2
44075,2021-02-28 07:10:00.000,6963943,9033,6445,107296833/1
44076,2021-02-28 07:10:00.000,6963661,9033,8051,107296833/2
44077,2021-02-28 07:10:00.000,6963846,9033,6642,107296834/1
44078,2021-02-28 07:10:00.000,6963757,9033,8853,107296834/2
44079,2021-02-28 07:10:00.000,6964058,9033,6672,107296836/1
44080,2021-02-28 07:10:00.000,6963681,9033,8551,107296836/2
44081,2021-02-28 07:10:00.000,6963898,9033,7223,107296838/1
44082,2021-02-28 07:10:00.000,6963871,9033,8126,107296838/2
44083,2021-02-28 07:10:00.000,6963924,9033,7520,107296840/1
44084,2021-02-28 07:10:00.000,6964005,9033,6985,107296846/1
44085,2021-02-28 07:10:00.000,6963754,9033,7218,107296846/2
44086,2021-02-28 07:10:00.000,6963735,9033,8445,107296848/1
44087,2021-02-28 07:10:00.000,6963663,9033,7883,107296848/2
44088,2021-02-28 07:10:00.000,6964042,9033,6451,5578126/1
44089,2021-02-28 07:10:00.000,6963893,9033,7373,5578126/2
44090,2021-02-28 07:10:00.000,6963856,9033,8267,5578128/1
44091,2021-02-28 07:10:00.000,6963862,9033,7319,5578128/2
44092,2021-02-28 07:10:00.000,6963870,9033,7329,5810689/1
44093,2021-02-28 07:10:00.000,6963697,9033,8510,5810689/2
44094,2021-02-28 07:10:00.000,6963903,9033,6660,5810691/1
44095,2021-02-28 07:10:00.000,6963785,9033,8881,5810691/2
44096,2021-02-28 07:10:00.000,6964070,9033,7625,SDP4650706/1
44097,2021-02-28 07:20:00.000,6964429,9034,8489,100003737/1
44098,2021-02-28 07:20:00.000,6964483,9034,9096,100003737/2
44099,2021-02-28 07:20:00.000,6964370,9034,6856,101462290/1
44100,2021-02-28 07:20:00.000,6964076,9034,6930,101462290/2
44101,2021-02-28 07:20:00.000,6964419,9034,6832,101462292/1
44102,2021-02-28 07:20:00.000,6964114,9034,8481,101462292/2
44103,2021-02-28 07:20:00.000,6964381,9034,7221,102389203/1
44104,2021-02-28 07:20:00.000,6964182,9034,7822,102389203/2
44105,2021-02-28 07:20:00.000,6964247,9034,8678,102389204/1
44106,2021-02-28 07:20:00.000,6964440,9034,8171,102389204/2
44107,2021-02-28 07:20:00.000,6964104,9034,8392,102389206/1
44108,2021-02-28 07:20:00.000,6964382,9034,8821,102389206/2
44109,2021-02-28 07:20:00.000,6964209,9034,7046,102389207/1
44110,2021-02-28 07:20:00.000,6964426,9034,8565,102389207/2
44111,2021-02-28 07:20:00.000,6964078,9034,7996,102468635/1
44112,2021-02-28 07:20:00.000,6964165,9034,8555,102468635/2
44113,2021-02-28 07:20:00.000,6964441,9034,7334,102468636/1
44114,2021-02-28 07:20:00.000,6964173,9034,6671,102468638/1
44115,2021-02-28 07:20:00.000,6964275,9034,7278,102468638/2
44116,2021-02-28 07:20:00.000,6964210,9034,7447,102468639/1
44117,2021-02-28 07:20:00.000,6964230,9034,6452,102468641/1
44118,2021-02-28 07:20:00.000,6964442,9034,8418,102468641/2
44119,2021-02-28 07:20:00.000,6964233,9034,8160,102524863/1
44120,2021-02-28 07:20:00.000,6964263,9034,8198,102524863/2
44121,2021-02-28 07:20:00.000,6964107,9034,7416,102570061/1
44122,2021-02-28 07:20:00.000,6964250,9034,8144,102570061/2
44123,2021-02-28 07:20:00.000,6964371,9034,7115,102570062/1
44124,2021-02-28 07:20:00.000,6964444,9034,8453,102570062/2
44125,2021-02-28 07:20:00.000,6964492,9034,8435,102570063/1
44126,2021-02-28 07:20:00.000,6964169,9034,7260,102570064/1
44127,2021-02-28 07:20:00.000,6964375,9034,7429,102570064/2
44128,2021-02-28 07:20:00.000,6964367,9034,8905,102570065/1
44129,2021-02-28 07:20:00.000,6964327,9034,8989,102570065/2
44130,2021-02-28 07:20:00.000,6964074,9034,8251,102589802/1
44131,2021-02-28 07:20:00.000,6964137,9034,8230,102589802/2
44132,2021-02-28 07:20:00.000,6964136,9034,6559,102589803/1
44133,2021-02-28 07:20:00.000,6964335,9034,9048,102589812/1
44134,2021-02-28 07:20:00.000,6964144,9034,8778,102589812/2
44135,2021-02-28 07:20:00.000,6964495,9034,7222,102589813/1
44136,2021-02-28 07:20:00.000,6964252,9034,8400,102589813/2
44137,2021-02-28 07:20:00.000,6964228,9034,8868,102589815/1
44138,2021-02-28 07:20:00.000,6964094,9034,9062,102616462/1
44139,2021-02-28 07:20:00.000,6964337,9034,7738,102616462/2
44140,2021-02-28 07:20:00.000,6964465,9034,8292,102640175/1
44141,2021-02-28 07:20:00.000,6964451,9034,6784,102640175/2
44142,2021-02-28 07:20:00.000,6964152,9034,7855,102660775/1
44143,2021-02-28 07:20:00.000,6964163,9034,6229,102660775/2
44144,2021-02-28 07:20:00.000,6964219,9034,6343,102660777/1
44145,2021-02-28 07:20:00.000,6964406,9034,7659,102660777/2
44146,2021-02-28 07:20:00.000,6964186,9034,8543,102660778/1
44147,2021-02-28 07:20:00.000,6964266,9034,6868,102660778/2
44148,2021-02-28 07:20:00.000,6964272,9034,7609,102660779/1
44149,2021-02-28 07:20:00.000,6964084,9034,8836,102660779/2
44150,2021-02-28 07:20:00.000,6964484,9034,6782,102660794/1
44151,2021-02-28 07:20:00.000,6964140,9034,6514,102660794/2
44152,2021-02-28 07:20:00.000,6964195,9034,6929,102707273/1
44153,2021-02-28 07:20:00.000,6964453,9034,6807,102707273/2
44154,2021-02-28 07:20:00.000,6964124,9034,7306,102707275/1
44155,2021-02-28 07:20:00.000,6964155,9034,8142,102707275/2
44156,2021-02-28 07:20:00.000,6964190,9034,7752,102735070/1
44157,2021-02-28 07:20:00.000,6964422,9034,7854,102735070/2
44158,2021-02-28 07:20:00.000,6964289,9034,7160,102866781/1
44159,2021-02-28 07:20:00.000,6964223,9034,8209,102866783/1
44160,2021-02-28 07:20:00.000,6964338,9034,8046,102866783/2
